Number,Name,Type1,Type2,Pokedex,Label,Label_adjusted,Pokedex_adjusted
76,Golem,Rock,Ground,"Once it sheds its skin, its body turns tender and whitish. Its hide hardens when it’s exposed to air.",15,15,once it sheds its skin its body turns tender and whitish its hide hardens when it is exposed to air
76,Golem,Rock,Ground,"It sheds its hide once a year. Its boulder-like body is so tough, even dynamite can’t harm it.",15,15,it sheds its hide once a year its boulder like body is so tough even dynamite can t harm it
76,Golem,Rock,Ground,"It tumbles down mountains, leaving grooves from peak to base. Stay clear of these grooves.",15,15,it tumbles down mountains leaving grooves from peak to base stay clear of these grooves
76,Golem,Rock,Ground,"The rocklike shell is shed each year. The cast-off shell then crumbles, reverting to a mass of soil, which can be spread across fields to promote crop growth.",15,15,the rocklike shell is shed each year the cast off shell then crumbles reverting to a mass of soil which can be spread across fields to promote crop growth
76,Golem,Rock,Ground,"It fires rocks charged with electricity. Even if the rock isn’t fired that accurately, just grazing an opponent will cause numbness and fainting.",15,15,it fires rocks charged with electricity even if the rock isn t fired that accurately just grazing an opponent will cause numbness and fainting
76,Golem,Rock,Ground,"Because it can’t fire boulders at a rapid pace, it’s been known to seize nearby Geodude and fire them from its back.",15,15,because it can t fire boulders at a rapid pace it is been known to seize nearby and fire them from its back
76,Golem,Rock,Ground,"It’s grumpy and stubborn. If you upset it, it discharges electricity from the surface of its body and growls with a voice like thunder.",15,15,it is grumpy and stubborn if you upset it it discharges electricity from the surface of its body and growls with a voice like thunder
76,Golem,Rock,Ground,It shoots large rocks that are charged with electricity. Tremendous electric shocks are flung out across the whole area of impact.,15,15,it shoots large rocks that are charged with electricity tremendous electric shocks are flung out across the whole area of impact
76,Golem,Rock,Ground,"It uses magnetism to accelerate and fire off rocks tinged with electricity. Even if it doesn’t score a direct hit, the jolt of electricity will do the job.",15,15,it uses magnetism to accelerate and fire off rocks tinged with electricity even if it doesn t score a direct hit the jolt of electricity will do the job
77,Ponyta,Fire,,Its hooves are 10 times harder than diamonds. It can trample anything completely flat in little time.,6,6,its hooves are times harder than diamonds it can trample anything completely flat in little time
77,Ponyta,Fire,,Capable of jumping incredibly high. Its hooves and sturdy legs absorb the impact of a hard landing.,6,6,capable of jumping incredibly high its hooves and sturdy legs absorb the impact of a hard landing
77,Ponyta,Fire,,It is a weak runner immediately after birth. It gradually becomes faster by chasing after its parents.,6,6,it is a weak runner immediately after birth it gradually becomes faster by chasing after its parents
77,Ponyta,Fire,,"Its hind legs, which have harder-than-diamond hooves, kick back at any presence it senses behind it.",6,6,its hind legs which have harder than diamond hooves kick back at any presence it senses behind it
77,Ponyta,Fire,,Training by jumping over grass that grows longer every day has made it a world-class jumper.,6,6,training by jumping over grass that grows longer every day has made it a world class jumper
77,Ponyta,Fire,,PONYTA is very weak at birth. It can barely stand up. This POKéMON becomes stronger by stumbling and falling to keep up with its parent.,6,6, is very weak at birth it can barely stand up this becomes stronger by stumbling and falling to keep up with its parent
77,Ponyta,Fire,,"Its body is light, and its legs are incredibly powerful. It can clear Ayers Rock in one leap.",6,6,its body is light and its legs are incredibly powerful it can clear ayers rock in one leap
77,Ponyta,Fire,,Its hooves are ten times harder than diamond. It can trample anything completely flat in little time.,6,6,its hooves are ten times harder than diamond it can trample anything completely flat in little time
77,Ponyta,Fire,,A PONYTA is very weak at birth. It can barely stand up. Its legs become stronger as it stumbles and falls while trying to keep up with its parent.,6,6,a is very weak at birth it can barely stand up its legs become stronger as it stumbles and falls while trying to keep up with its parent
77,Ponyta,Fire,,"About an hour after birth, its fiery mane and tail grow out, giving it an impressive appearance.",6,6,about an hour after birth its fiery mane and tail grow out giving it an impressive appearance
77,Ponyta,Fire,,Its legs grow strong while it chases after its parent. It runs in fields and mountains all day.,6,6,its legs grow strong while it chases after its parent it runs in fields and mountains all day
77,Ponyta,Fire,,"As a newborn, it can barely stand. However, through galloping, its legs are made tougher and faster.",6,6,as a newborn it can barely stand however through galloping its legs are made tougher and faster
77,Ponyta,Fire,,It is a weak runner immediately after birth. It gradually becomes faster by chasing after its parents.,6,6,it is a weak runner immediately after birth it gradually becomes faster by chasing after its parents
77,Ponyta,Fire,,"Its hind legs, which have hooves that are harder than diamond, kick back at any presence it senses behind it.",6,6,its hind legs which have hooves that are harder than diamond kick back at any presence it senses behind it
77,Ponyta,Fire,,"As a newborn, it can barely stand. However, through galloping, its legs are made tougher and faster.",6,6,as a newborn it can barely stand however through galloping its legs are made tougher and faster
77,Ponyta,Fire,,"As a newborn, it can barely stand. However, through galloping, its legs are made tougher and faster.",6,6,as a newborn it can barely stand however through galloping its legs are made tougher and faster
77,Ponyta,Fire,,Its legs grow strong while it chases after its parent. It runs in fields and mountains all day.,6,6,its legs grow strong while it chases after its parent it runs in fields and mountains all day
77,Ponyta,Fire,,Ponyta is very weak at birth. It can barely stand up. This Pokémon becomes stronger by stumbling and falling to keep up with its parent.,6,6, is very weak at birth it can barely stand up this becomes stronger by stumbling and falling to keep up with its parent
77,Ponyta,Fire,,Capable of jumping incredibly high. Its hooves and sturdy legs absorb the impact of a hard landing.,6,6,capable of jumping incredibly high its hooves and sturdy legs absorb the impact of a hard landing
77,Ponyta,Fire,,"It can’t run properly when it’s newly born. As it races around with others of its kind, its legs grow stronger.",6,6,it can t run properly when it is newly born as it races around with others of its kind its legs grow stronger
